@relation 'parsejson'
@attribute probe_id numeric
% dsfail.py
@attribute dsfail_rt numeric
@attribute dsfail_size numeric
@attribute dsfail_flags numeric %% header bit flags (decimal)
@attribute dsfail_rcode numeric %% response code
@attribute dsfail_qcount numeric %% query count
@attribute dsfail_acount numeric %% answer count
@attribute dsfail_nscount numeric %% authority count
@attribute dsfail_arcount numeric %% additional count
@attribute dsfail_rdata string %% rdata of first reply
% nxdomain.py
@attribute nxd_rt numeric %% response time
@attribute nxd_size numeric %% response size
@attribute nxd_rcode numeric %% response code
% dnskey.py
@attribute dnskey_rt numeric    %% response time
@attribute dnskey_size numeric  %% response size
@attribute dnskey_flags numeric %% header bit flags (decimal)
@attribute dnskey_rcode numeric %% response code
% nsid.py
@attribute nsid_rt numeric    %% response time
@attribute nsid_flags numeric %% header bit flags (decimal)
@attribute nsid_rcode numeric %% response code
% chaos.py
@attribute chaos1_rt numeric % response time
@attribute chaos1_size numeric % response size
@attribute chaos1_rcode numeric % response code
@attribute chaos1_version_bind numeric % request field
@attribute chaos1_version_hostname numeric % request field
@attribute chaos1_resp string % response string
% whoami.py
@attribute whoami_rt numeric %% response time
@attribute whoami_ip string %% resolver ip address
@attribute whoami_asn numeric %% resolver asn
% class
@attribute ok {1,0}
@data
632,324.476,39,33154,2,1,0,0,0,N/A,80.91,105,3,81.869,31,33664,0,68.263,33152,0,60.311,30,2,1,0,N/A,57.71,74.125.47.141,15169,1
646,291.378,39,33154,2,1,0,0,0,N/A,77.526,105,3,73.244,31,33664,0,85.385,33152,0,61.287,30,2,1,0,N/A,63.004,74.125.73.79,15169,1
653,374.176,39,33154,2,1,0,0,0,N/A,109.959,105,3,111.152,31,33664,0,119.13,33152,0,103.36,30,2,1,0,N/A,104.473,173.194.98.2,15169,1
654,434.439,39,33154,2,1,0,0,0,N/A,160.06,105,3,165.406,31,33664,0,167.562,33152,0,144.064,30,2,1,0,N/A,156.575,74.125.73.65,15169,1
665,218.246,39,33154,2,1,0,0,0,N/A,73.799,105,3,85.24,31,33664,0,93.536,33152,0,68.453,30,2,1,0,N/A,71.753,173.194.98.2,15169,1
667,290.085,39,33154,2,1,0,0,0,N/A,63.726,105,3,72.122,31,33664,0,71.362,33152,0,78.027,30,2,1,0,N/A,59.623,173.194.169.76,15169,1
686,278.718,39,33154,2,1,0,0,0,N/A,90.358,105,3,91.672,31,33664,0,136.976,33152,0,83.358,30,2,1,0,N/A,86.299,173.194.170.13,15169,1
690,405.718,39,33154,2,1,0,0,0,N/A,135.687,105,3,138.803,31,33664,0,129.887,33152,0,66.78,30,2,1,0,N/A,78.169,74.125.46.3,15169,1
697,1319.45,39,33154,2,1,0,0,0,N/A,92.945,105,3,94.117,31,33664,0,100.288,33152,0,86.503,30,2,1,0,N/A,88.088,173.194.98.2,15169,1
698,375.727,39,33154,2,1,0,0,0,N/A,101.69,105,3,103.876,31,33664,0,112.954,33152,0,94.363,30,2,1,0,N/A,105.655,74.125.47.154,15169,1
702,181.627,39,33154,2,1,0,0,0,N/A,76.443,105,3,82.274,31,33664,0,118.731,33152,0,68.165,30,2,1,0,N/A,69.96,74.125.181.194,15169,1
704,376.63,39,33154,2,1,0,0,0,N/A,100.583,105,3,101.251,31,33664,0,106.796,33152,0,90.414,30,2,1,0,N/A,94.025,74.125.47.9,15169,1
706,168.935,39,33154,2,1,0,0,0,N/A,86.523,105,3,83.573,31,33664,0,103.543,33152,0,72.592,30,2,1,0,N/A,79.188,173.194.169.76,15169,1
711,256.878,39,33154,2,1,0,0,0,N/A,89.527,105,3,89.906,31,33664,0,94.168,33152,0,87.7,30,2,1,0,N/A,84.616,74.125.181.14,15169,1
712,338.773,39,33154,2,1,0,0,0,N/A,93.904,105,3,93.035,31,33664,0,99.473,33152,0,83.176,30,2,1,0,N/A,92.462,74.125.47.154,15169,1
713,176.567,39,33154,2,1,0,0,0,N/A,90.338,105,3,92.298,31,33664,0,93.324,33152,0,78.744,30,2,1,0,N/A,80.544,74.125.47.8,15169,1
714,231.719,39,33154,2,1,0,0,0,N/A,104.072,105,3,115.94,31,33664,0,111.994,33152,0,58.815,30,2,1,0,N/A,64.25,74.125.73.69,15169,1
715,262.842,39,33154,2,1,0,0,0,N/A,71.04,105,3,72.599,31,33664,0,85.822,33152,0,60.518,30,2,1,0,N/A,110.499,74.125.47.5,15169,1
719,355.841,39,33154,2,1,0,0,0,N/A,73.958,105,3,73.693,31,33664,0,82.661,33152,0,59.055,30,2,1,0,N/A,62.066,74.125.181.6,15169,1
720,218.734,39,33154,2,1,0,0,0,N/A,84.578,105,3,76.829,31,33664,0,91.318,33152,0,58.932,30,2,1,0,N/A,91.419,173.194.170.13,15169,1
723,390.058,39,33154,2,1,0,0,0,N/A,120.503,105,3,122.733,31,33664,0,112.885,33152,0,60.852,30,2,1,0,N/A,93.301,74.125.181.6,15169,1
726,331.639,39,33154,2,1,0,0,0,N/A,78.439,105,3,90.858,31,33664,0,88.262,33152,0,93.303,30,2,1,0,N/A,74.815,74.125.181.12,15169,1
731,209.377,39,33154,2,1,0,0,0,N/A,72.761,105,3,75.167,31,33664,0,109.246,33152,0,53.86,30,2,1,0,N/A,67.515,173.194.170.13,15169,1
732,351.35,39,33154,2,1,0,0,0,N/A,73.088,105,3,63.103,31,33664,0,90.808,33152,0,54.495,30,2,1,0,N/A,56.273,74.125.47.9,15169,1
736,175.761,39,33154,2,1,0,0,0,N/A,66.948,105,3,68.139,31,33664,0,80.204,33152,0,59.542,30,2,1,0,N/A,81.763,74.125.181.5,15169,1
738,278.965,39,33154,2,1,0,0,0,N/A,77.9,105,3,90.958,31,33664,0,107.186,33152,0,87.65,30,2,1,0,N/A,73.411,74.125.47.154,15169,1
739,311.527,39,33154,2,1,0,0,0,N/A,81.043,105,3,80.731,31,33664,0,87.205,33152,0,67.728,30,2,1,0,N/A,74.344,74.125.47.5,15169,1
744,332.589,39,33154,2,1,0,0,0,N/A,88.888,105,3,89.508,31,33664,0,98.027,33152,0,82.02,30,2,1,0,N/A,82.604,74.125.73.65,15169,1
746,300.64,39,33154,2,1,0,0,0,N/A,140.288,105,3,119.772,31,33664,0,130.704,33152,0,109.687,30,2,1,0,N/A,112.252,74.125.47.150,15169,1
747,255.537,39,33154,2,1,0,0,0,N/A,96.581,105,3,79.425,31,33664,0,90.009,33152,0,55.091,30,2,1,0,N/A,56.857,74.125.73.68,15169,1
752,298.87,39,33154,2,1,0,0,0,N/A,60.902,105,3,63.537,31,33664,0,74.104,33152,0,53.751,30,2,1,0,N/A,58.919,74.125.47.8,15169,1
756,354.487,39,33154,2,1,0,0,0,N/A,90.939,105,3,95.873,31,33664,0,99.761,33152,0,84.162,30,2,1,0,N/A,80.469,74.125.181.6,15169,1
758,368.332,39,33154,2,1,0,0,0,N/A,69.761,105,3,64.914,31,33664,0,77.374,33152,0,56.44,30,2,1,0,N/A,67.536,74.125.47.5,15169,1
761,416.63,39,33154,2,1,0,0,0,N/A,82.477,105,3,68.936,31,33664,0,83.088,33152,0,64.301,30,2,1,0,N/A,62.012,74.125.181.15,15169,1
769,332.6,39,33154,2,1,0,0,0,N/A,112.997,105,3,74.223,31,33664,0,88.13,33152,0,66.055,30,2,1,0,N/A,66.835,74.125.47.3,15169,1
775,363.14,39,33154,2,1,0,0,0,N/A,129.737,105,3,101.884,31,33664,0,111.802,33152,0,97.157,30,2,1,0,N/A,99.09,74.125.181.6,15169,1
776,357.86,39,33154,2,1,0,0,0,N/A,89.381,105,3,137.183,31,33664,0,96.651,33152,0,172.211,30,2,1,0,N/A,74.141,74.125.46.6,15169,1
778,232.675,39,33154,2,1,0,0,0,N/A,101.862,105,3,79.13,31,33664,0,88.739,33152,0,62.066,30,2,1,0,N/A,73.667,74.125.46.6,15169,1
781,334.918,39,33154,2,1,0,0,0,N/A,153.23,105,3,167.505,31,33664,0,172.08,33152,0,159.105,30,2,1,0,N/A,160.342,74.125.47.12,15169,1
785,168.275,39,33154,2,1,0,0,0,N/A,71.571,105,3,66.915,31,33664,0,91.985,33152,0,59.007,30,2,1,0,N/A,63.488,74.125.47.135,15169,1
786,82.012,39,33154,2,1,0,0,0,N/A,74.09,105,3,74.981,31,33664,0,90.149,33152,0,62.059,30,2,1,0,N/A,68.832,74.125.181.7,15169,1
789,135.382,39,33154,2,1,0,0,0,N/A,61.117,105,3,62.175,31,33664,0,68.415,33152,0,54.232,30,2,1,0,N/A,57.291,173.194.169.76,15169,1
797,385.947,39,33154,2,1,0,0,0,N/A,106.297,105,3,64.645,31,33664,0,159.462,33152,0,106.962,30,2,1,0,N/A,58.366,74.125.46.6,15169,1
801,127.432,39,33154,2,1,0,0,0,N/A,80.102,105,3,98.451,31,33664,0,87.129,33152,0,70.726,30,2,1,0,N/A,73.571,173.194.90.10,15169,1
802,270.409,39,33154,2,1,0,0,0,N/A,89.107,105,3,95.293,31,33664,0,98.838,33152,0,74.162,30,2,1,0,N/A,83.941,74.125.181.6,15169,1
814,308.113,39,33154,2,1,0,0,0,N/A,63.768,105,3,66.238,31,33664,0,74.373,33152,0,54.688,30,2,1,0,N/A,56.163,74.125.47.4,15169,1
820,192.4,39,33154,2,1,0,0,0,N/A,73.508,105,3,75.127,31,33664,0,95.777,33152,0,66.752,30,2,1,0,N/A,68.476,74.125.47.154,15169,1
822,97.97,39,33154,2,1,0,0,0,N/A,91.006,105,3,91.579,31,33664,0,97.61,33152,0,92.923,30,2,1,0,N/A,94.676,74.125.73.89,15169,1
824,252.535,39,33154,2,1,0,0,0,N/A,74.067,105,3,69.678,31,33664,0,80.903,33152,0,70.923,30,2,1,0,N/A,86.729,74.125.47.4,15169,1
825,292.021,39,33154,2,1,0,0,0,N/A,76.037,105,3,87.687,31,33664,0,83.246,33152,0,63.83,30,2,1,0,N/A,59.944,74.125.73.69,15169,1
828,486.655,39,33154,2,1,0,0,0,N/A,82.003,105,3,85.44,31,33664,0,90.025,33152,0,67.577,30,2,1,0,N/A,69.184,74.125.73.65,15169,1
839,79.009,39,33154,2,1,0,0,0,N/A,60.883,105,3,61.819,31,33664,0,68.022,33152,0,64.523,30,2,1,0,N/A,69.781,74.125.47.154,15169,1
841,332.578,39,33154,2,1,0,0,0,N/A,77.822,105,3,78.552,31,33664,0,86.516,33152,0,70.127,30,2,1,0,N/A,72.889,74.125.181.7,15169,1
842,395.438,39,33154,2,1,0,0,0,N/A,91.925,105,3,87.782,31,33664,0,85.79,33152,0,69.453,30,2,1,0,N/A,72.985,74.125.46.6,15169,1
844,343.649,39,33154,2,1,0,0,0,N/A,83.148,105,3,85.362,31,33664,0,121.372,33152,0,75.17,30,2,1,0,N/A,80.774,74.125.181.6,15169,1
852,354.413,39,33154,2,1,0,0,0,N/A,78.266,105,3,73.73,31,33664,0,86.359,33152,0,121.695,30,2,1,0,N/A,65.189,74.125.73.79,15169,1
862,188.211,39,33154,2,1,0,0,0,N/A,82.826,105,3,84.035,31,33664,0,91.182,33152,0,67.899,30,2,1,0,N/A,67.926,74.125.181.208,15169,1
873,104.15,39,33154,2,1,0,0,0,N/A,95.945,105,3,97.799,31,33664,0,101.941,33152,0,94.755,30,2,1,0,N/A,90.237,74.125.181.193,15169,1
880,288.419,39,33154,2,1,0,0,0,N/A,79.903,105,3,62.584,31,33664,0,68.43,33152,0,54.395,30,2,1,0,N/A,55.734,173.194.169.76,15169,1
883,336.519,39,33154,2,1,0,0,0,N/A,92.636,105,3,1051.62,31,33664,0,101.026,33152,0,85.421,30,2,1,0,N/A,95.176,74.125.181.12,15169,1
887,273.144,39,33154,2,1,0,0,0,N/A,81.052,105,3,95.069,31,33664,0,98.335,33152,0,73.46,30,2,1,0,N/A,76.512,74.125.47.4,15169,1
889,687.946,39,33154,2,1,0,0,0,N/A,70.771,105,3,80.496,31,33664,0,87.392,33152,0,64.42,30,2,1,0,N/A,78.682,74.125.46.6,15169,1
890,292.621,39,33154,2,1,0,0,0,N/A,84.469,105,3,78.751,31,33664,0,92.87,33152,0,70.343,30,2,1,0,N/A,72.24,74.125.181.7,15169,1
893,317.768,39,33154,2,1,0,0,0,N/A,208.982,105,3,86.935,31,33664,0,93.678,33152,0,78.289,30,2,1,0,N/A,80.243,74.125.47.4,15169,1
898,332.43,39,33154,2,1,0,0,0,N/A,65.39,105,3,69.846,31,33664,0,77.658,33152,0,54.296,30,2,1,0,N/A,56.181,74.125.181.6,15169,1
901,311.624,39,33154,2,1,0,0,0,N/A,98.018,105,3,92.674,31,33664,0,111.62,33152,0,89.57,30,2,1,0,N/A,88.256,74.125.73.65,15169,1
905,317.72,39,33154,2,1,0,0,0,N/A,89.506,105,3,90.801,31,33664,0,92.647,33152,0,83.048,30,2,1,0,N/A,79.536,74.125.73.89,15169,1
910,322.373,39,33154,2,1,0,0,0,N/A,90.576,105,3,89.95,31,33664,0,95.993,33152,0,87.037,30,2,1,0,N/A,82.352,173.194.169.76,15169,1
920,254.269,39,33154,2,1,0,0,0,N/A,104.574,105,3,91.699,31,33664,0,115.947,33152,0,80.716,30,2,1,0,N/A,96.956,173.194.98.2,15169,1
929,290.622,39,33154,2,1,0,0,0,N/A,82.121,105,3,74.148,31,33664,0,82.655,33152,0,58.014,30,2,1,0,N/A,66.62,74.125.181.208,15169,1
933,173.083,39,33154,2,1,0,0,0,N/A,93.906,105,3,91.554,31,33664,0,91.98,33152,0,81.618,30,2,1,0,N/A,79.262,173.194.169.76,15169,1
935,359.787,39,33154,2,1,0,0,0,N/A,61.282,105,3,63.588,31,33664,0,68.087,33152,0,54.13,30,2,1,0,N/A,58.844,173.194.98.2,15169,1
936,360.254,39,33154,2,1,0,0,0,N/A,118.884,105,3,116.716,31,33664,0,143.056,33152,0,108.337,30,2,1,0,N/A,110.59,74.125.47.9,15169,1
938,353.926,39,33154,2,1,0,0,0,N/A,96.062,105,3,96.208,31,33664,0,140.062,33152,0,102.885,30,2,1,0,N/A,171.481,74.125.181.6,15169,1
952,501.876,39,33154,2,1,0,0,0,N/A,135.762,105,3,83.146,31,33664,0,90.146,33152,0,68.477,30,2,1,0,N/A,75.732,74.125.47.5,15169,1
955,277.454,39,33154,2,1,0,0,0,N/A,68.844,105,3,69.33,31,33664,0,75.567,33152,0,61.613,30,2,1,0,N/A,63.396,173.194.169.76,15169,1
960,370.27,39,33154,2,1,0,0,0,N/A,193.044,105,3,161.802,31,33664,0,180.085,33152,0,163.257,30,2,1,0,N/A,83.291,74.125.73.89,15169,1
972,305.146,39,33154,2,1,0,0,0,N/A,98.561,105,3,91.136,31,33664,0,105.754,33152,0,85.382,30,2,1,0,N/A,84.585,74.125.73.65,15169,1
976,297.722,39,33154,2,1,0,0,0,N/A,102.772,105,3,110.939,31,33664,0,117.662,33152,0,97.551,30,2,1,0,N/A,100.885,74.125.47.135,15169,1
978,405.493,39,33154,2,1,0,0,0,N/A,105.968,105,3,92.945,31,33664,0,100.166,33152,0,84.979,30,2,1,0,N/A,87.267,74.125.47.150,15169,1
989,257.682,39,33154,2,1,0,0,0,N/A,64.282,105,3,64.16,31,33664,0,73.581,33152,0,402.303,30,2,1,0,N/A,57.42,173.194.169.76,15169,1
999,69.267,39,33154,2,1,0,0,0,N/A,71.224,105,3,73.863,31,33664,0,78.177,33152,0,106.937,30,2,1,0,N/A,66.059,173.194.170.13,15169,1
1002,661.412,39,33154,2,1,0,0,0,N/A,205.263,105,3,79.789,31,33664,0,84.345,33152,0,76.861,30,2,1,0,N/A,72.752,173.194.171.13,15169,1
1009,575.221,39,33154,2,1,0,0,0,N/A,60.887,105,3,62.594,31,33664,0,75.11,33152,0,55.327,30,2,1,0,N/A,75.203,173.194.171.13,15169,1
1022,546.52,39,33154,2,1,0,0,0,N/A,216.477,105,3,221.858,31,33664,0,226.284,33152,0,83.451,30,2,1,0,N/A,82.953,74.125.41.70,15169,1
1035,634.436,39,33154,2,1,0,0,0,N/A,189.924,105,3,323.331,31,33664,0,157.329,33152,0,105.299,30,2,1,0,N/A,103.99,74.125.41.70,15169,1
1037,474.474,39,33154,2,1,0,0,0,N/A,66.272,105,3,62.269,31,33664,0,68.23,33152,0,75.334,30,2,1,0,N/A,91.873,172.217.32.142,15169,1
1041,715.305,39,33154,2,1,0,0,0,N/A,204.622,105,3,204.815,31,33664,0,83.169,33152,0,68.682,30,2,1,0,N/A,198.248,74.125.41.78,15169,1
1042,548.959,39,33154,2,1,0,0,0,N/A,123.745,105,3,175.304,31,33664,0,128.933,33152,0,107.231,30,2,1,0,N/A,114.444,74.125.190.20,15169,1
1048,371.265,39,33154,2,1,0,0,0,N/A,104.714,105,3,107.295,31,33664,0,122.332,33152,0,92.51,30,2,1,0,N/A,91.945,74.125.47.8,15169,1
1053,264.532,39,33154,2,1,0,0,0,N/A,100.022,105,3,66.94,31,33664,0,99.778,33152,0,59.935,30,2,1,0,N/A,79.266,74.125.183.200,15169,1
1058,325.069,39,33154,2,1,0,0,0,N/A,81.307,105,3,78.504,31,33664,0,579.732,33152,0,68.902,30,2,1,0,N/A,71.423,74.125.183.200,15169,1
1068,583.958,39,33154,2,1,0,0,0,N/A,208.272,105,3,208.819,31,33664,0,237.501,33152,0,73.225,30,2,1,0,N/A,225.332,173.194.171.12,15169,1
1069,575.824,39,33154,2,1,0,0,0,N/A,234.856,105,3,235.328,31,33664,0,266.458,33152,0,98.312,30,2,1,0,N/A,104.681,74.125.41.70,15169,1
1078,527.55,39,33154,2,1,0,0,0,N/A,213.519,105,3,214.188,31,33664,0,219.684,33152,0,77.254,30,2,1,0,N/A,208.138,173.194.171.7,15169,1
1087,743.027,39,33154,2,1,0,0,0,N/A,232.286,105,3,240.289,31,33664,0,366.211,33152,0,221.092,30,2,1,0,N/A,362.578,74.125.41.14,15169,1
1093,593.811,39,33154,2,1,0,0,0,N/A,136.688,105,3,220.034,31,33664,0,154.291,33152,0,146.054,30,2,1,0,N/A,138.947,173.194.93.13,15169,1
1101,276.191,39,33154,2,1,0,0,0,N/A,61.104,105,3,234.924,31,33664,0,138.421,33152,0,68.211,30,2,1,0,N/A,71.742,74.125.72.147,15169,1
1107,136.012,39,33154,2,1,0,0,0,N/A,84.419,105,3,89.192,31,33664,0,84.024,33152,0,58.731,30,2,1,0,N/A,76.34,74.125.115.131,15169,1
1119,189.943,39,33154,2,1,0,0,0,N/A,77.818,105,3,1242.81,31,33664,0,75.876,33152,0,66.201,30,2,1,0,N/A,70.244,74.125.183.200,15169,1
1123,125.744,39,33154,2,1,0,0,0,N/A,1004.4,105,3,94.244,31,33664,0,97.816,33152,0,86.631,30,2,1,0,N/A,105.53,74.125.19.14,15169,1
1126,178.786,39,33154,2,1,0,0,0,N/A,105.719,105,3,94.22,31,33664,0,104.116,33152,0,59.956,30,2,1,0,N/A,93.425,74.125.183.78,15169,1
1127,212.783,39,33154,2,1,0,0,0,N/A,172.807,105,3,67.576,31,33664,0,74.617,33152,0,60.675,30,2,1,0,N/A,62.838,74.125.44.86,15169,1
1133,133.816,39,33154,2,1,0,0,0,N/A,83.772,105,3,85.124,31,33664,0,88.573,33152,0,79.573,30,2,1,0,N/A,60.948,74.125.42.139,15169,1
1157,340.617,39,33154,2,1,0,0,0,N/A,78.533,105,3,79.89,31,33664,0,86.557,33152,0,62.731,30,2,1,0,N/A,72.538,74.125.47.154,15169,1
1160,185.287,39,33154,2,1,0,0,0,N/A,194.747,105,3,86.236,31,33664,0,86.18,33152,0,71.614,30,2,1,0,N/A,77.726,74.125.19.10,15169,1
1164,284.956,39,33154,2,1,0,0,0,N/A,80.847,105,3,86.4,31,33664,0,149.999,33152,0,60.343,30,2,1,0,N/A,76.686,74.125.72.147,15169,1
1170,533.001,39,33154,2,1,0,0,0,N/A,230.285,105,3,90.58,31,33664,0,73.756,33152,0,58.208,30,2,1,0,N/A,84.922,173.194.91.78,15169,1
1174,162.17,39,33154,2,1,0,0,0,N/A,260.758,105,3,150.16,31,33664,0,392.506,33152,0,68.404,30,2,1,0,N/A,132.039,74.125.177.79,15169,1
1178,350.882,39,33154,2,1,0,0,0,N/A,155.001,105,3,154.709,31,33664,0,171.736,33152,0,120.228,30,2,1,0,N/A,157.125,74.125.183.200,15169,1
1179,131.362,39,33154,2,1,0,0,0,N/A,82.429,105,3,83.306,31,33664,0,73.673,33152,0,59.63,30,2,1,0,N/A,64.251,74.125.44.82,15169,1
1185,175.122,39,33154,2,1,0,0,0,N/A,85.144,105,3,89.311,31,33664,0,93.257,33152,0,65.296,30,2,1,0,N/A,103.67,74.125.19.14,15169,1
1189,180.847,39,33154,2,1,0,0,0,N/A,196.425,105,3,85.708,31,33664,0,89.805,33152,0,64.266,30,2,1,0,N/A,101.096,74.125.19.10,15169,1
1193,148.725,39,33154,2,1,0,0,0,N/A,74.07,105,3,75.832,31,33664,0,83.544,33152,0,53.737,30,2,1,0,N/A,57.175,74.125.44.146,15169,1
1194,339.511,39,33154,2,1,0,0,0,N/A,90.434,105,3,78.669,31,33664,0,73.856,33152,0,58.921,30,2,1,0,N/A,76.61,173.194.90.9,15169,1
1196,292.575,39,33154,2,1,0,0,0,N/A,83.811,105,3,3162.17,31,33664,0,95.579,33152,0,80.526,30,2,1,0,N/A,95.313,74.125.183.200,15169,1
1203,300.502,39,33154,2,1,0,0,0,N/A,93.269,105,3,93.407,31,33664,0,100.093,33152,0,85.336,30,2,1,0,N/A,87.451,74.125.181.6,15169,1
1206,299.871,39,33154,2,1,0,0,0,N/A,78.619,105,3,78.285,31,33664,0,1652.69,33152,0,78.498,30,2,1,0,N/A,73.105,74.125.47.5,15169,1
1211,301.434,39,33154,2,1,0,0,0,N/A,98.998,105,3,100.816,31,33664,0,105.79,33152,0,90.037,30,2,1,0,N/A,138.353,74.125.47.154,15169,1
1212,266.869,39,33154,2,1,0,0,0,N/A,61.469,105,3,72.472,31,33664,0,68.399,33152,0,63.025,30,2,1,0,N/A,80.738,173.194.169.76,15169,1
1226,356.764,39,33154,2,1,0,0,0,N/A,85.537,105,3,90.783,31,33664,0,99.07,33152,0,77.262,30,2,1,0,N/A,79.165,74.125.47.135,15169,1
1227,412.656,39,33154,2,1,0,0,0,N/A,101.645,105,3,95.487,31,33664,0,106.839,33152,0,74.604,30,2,1,0,N/A,90.151,74.125.46.6,15169,1
1228,231.716,39,33154,2,1,0,0,0,N/A,70.658,105,3,69.499,31,33664,0,79.535,33152,0,54.514,30,2,1,0,N/A,56.094,74.125.47.154,15169,1
1243,305.802,39,33154,2,1,0,0,0,N/A,141.625,105,3,119.671,31,33664,0,125.354,33152,0,112.287,30,2,1,0,N/A,113.457,74.125.73.87,15169,1
1244,355.738,39,33154,2,1,0,0,0,N/A,94.989,105,3,104.899,31,33664,0,102.369,33152,0,89.88,30,2,1,0,N/A,95.543,74.125.47.4,15169,1
1245,376.127,39,33154,2,1,0,0,0,N/A,70.03,105,3,70.191,31,33664,0,77.294,33152,0,65.455,30,2,1,0,N/A,63.913,74.125.46.3,15169,1
1247,339.812,39,33154,2,1,0,0,0,N/A,77.868,105,3,62.477,31,33664,0,69.495,33152,0,54.831,30,2,1,0,N/A,72.509,74.125.47.150,15169,1
1255,328.989,39,33154,2,1,0,0,0,N/A,102.648,105,3,62.406,31,33664,0,1328.13,33152,0,54.606,30,2,1,0,N/A,89.417,74.125.47.5,15169,1
1256,223.873,39,33154,2,1,0,0,0,N/A,93.935,105,3,95.038,31,33664,0,85.722,33152,0,70.59,30,2,1,0,N/A,92.993,173.194.169.76,15169,1
1263,228.464,39,33154,2,1,0,0,0,N/A,93.365,105,3,94.736,31,33664,0,104.89,33152,0,86.326,30,2,1,0,N/A,87.183,74.125.47.5,15169,1
1272,328.219,39,33154,2,1,0,0,0,N/A,92.205,105,3,102.852,31,33664,0,105.013,33152,0,85.254,30,2,1,0,N/A,88.562,74.125.47.5,15169,1
1275,339.358,39,33154,2,1,0,0,0,N/A,99.171,105,3,68.141,31,33664,0,88.107,33152,0,55.295,30,2,1,0,N/A,92.208,74.125.47.129,15169,1
1276,167.545,39,33154,2,1,0,0,0,N/A,64.584,105,3,64.951,31,33664,0,73.246,33152,0,56.227,30,2,1,0,N/A,58.443,173.194.169.76,15169,1
1280,295.394,39,33154,2,1,0,0,0,N/A,91.95,105,3,77.907,31,33664,0,84.065,33152,0,73.574,30,2,1,0,N/A,69.716,74.125.47.154,15169,1
1283,438.933,39,33154,2,1,0,0,0,N/A,100.014,105,3,106.4,31,33664,0,109.569,33152,0,89.085,30,2,1,0,N/A,90.877,74.125.181.193,15169,1
1290,195.246,39,33154,2,1,0,0,0,N/A,69.27,105,3,70.595,31,33664,0,77.753,33152,0,63.319,30,2,1,0,N/A,63.703,74.125.73.65,15169,1
1310,319.996,39,33154,2,1,0,0,0,N/A,71.796,105,3,71.719,31,33664,0,85.97,33152,0,78.794,30,2,1,0,N/A,64.92,74.125.181.14,15169,1
1312,199.296,39,33154,2,1,0,0,0,N/A,62.658,105,3,92.295,31,33664,0,303.865,33152,0,75.755,30,2,1,0,N/A,57.304,173.194.170.13,15169,1
1313,276.322,39,33154,2,1,0,0,0,N/A,76.315,105,3,77.245,31,33664,0,82.314,33152,0,69.495,30,2,1,0,N/A,70.946,74.125.47.8,15169,1
1316,402.226,39,33154,2,1,0,0,0,N/A,101.533,105,3,113.244,31,33664,0,92.582,33152,0,78.394,30,2,1,0,N/A,96.583,74.125.46.6,15169,1
1318,535.163,39,33154,2,1,0,0,0,N/A,72.161,105,3,70.052,31,33664,0,80.104,33152,0,82.965,30,2,1,0,N/A,66.931,74.125.41.70,15169,1
1320,266.344,39,33154,2,1,0,0,0,N/A,69.503,105,3,75.787,31,33664,0,82.459,33152,0,62.549,30,2,1,0,N/A,64.42,74.125.47.139,15169,1
1322,217.465,39,33154,2,1,0,0,0,N/A,96.756,105,3,94.731,31,33664,0,105.051,33152,0,86.349,30,2,1,0,N/A,88.825,74.125.47.150,15169,1
1326,351.894,39,33154,2,1,0,0,0,N/A,89.457,105,3,99.746,31,33664,0,105.269,33152,0,82.32,30,2,1,0,N/A,84.256,74.125.47.140,15169,1
1329,343.97,39,33154,2,1,0,0,0,N/A,73.568,105,3,72.982,31,33664,0,92.274,33152,0,64.643,30,2,1,0,N/A,66.7,173.194.98.2,15169,1
1330,219.057,39,33154,2,1,0,0,0,N/A,79.463,105,3,77.573,31,33664,0,87.846,33152,0,73.111,30,2,1,0,N/A,70.056,74.125.47.9,15169,1
1333,286.999,39,33154,2,1,0,0,0,N/A,87.825,105,3,88.914,31,33664,0,94.763,33152,0,80.474,30,2,1,0,N/A,81.188,74.125.73.89,15169,1
1334,379.129,39,33154,2,1,0,0,0,N/A,75.385,105,3,77.364,31,33664,0,86.902,33152,0,116.172,30,2,1,0,N/A,74.657,173.194.170.13,15169,1
1337,265.492,39,33154,2,1,0,0,0,N/A,71.631,105,3,77.594,31,33664,0,89.617,33152,0,54.457,30,2,1,0,N/A,67.291,74.125.47.9,15169,1
1340,326.898,39,33154,2,1,0,0,0,N/A,73.122,105,3,81.781,31,33664,0,81.582,33152,0,53.919,30,2,1,0,N/A,69.254,173.194.98.2,15169,1
1341,417.103,39,33154,2,1,0,0,0,N/A,105.939,105,3,105.326,31,33664,0,113.239,33152,0,80.89,30,2,1,0,N/A,99.416,74.125.46.6,15169,1
1350,327.809,39,33154,2,1,0,0,0,N/A,93.211,105,3,93.958,31,33664,0,108.665,33152,0,85.707,30,2,1,0,N/A,87.584,173.194.170.13,15169,1
1355,274.585,39,33154,2,1,0,0,0,N/A,71.397,105,3,62.561,31,33664,0,86.66,33152,0,54.735,30,2,1,0,N/A,67.847,173.194.170.13,15169,1
1360,283.251,39,33154,2,1,0,0,0,N/A,75.355,105,3,72.515,31,33664,0,81.847,33152,0,65.841,30,2,1,0,N/A,66.251,173.194.169.76,15169,1
